Area Code (M49),Area,Item Code (CPC),Item,Element,Unit,Year,Production_Value
232,Eritrea,'F1780,"Milk, Total",Production,t,2031,133257.6461
232,Eritrea,'F1780,"Milk, Total",Production,t,2032,133913.1109
232,Eritrea,'F1780,"Milk, Total",Production,t,2033,134568.7379
232,Eritrea,'F1780,"Milk, Total",Production,t,2034,135224.5272
232,Eritrea,'F1780,"Milk, Total",Production,t,2035,135880.4787
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2024,12587.0445
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2025,12591.5207
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2026,12595.9981
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2027,12600.4766
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2028,12604.9562
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2029,12609.437
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2030,12613.9189
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2031,12618.4019
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2032,12622.8861
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2033,12627.3715
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2034,12631.8579
232,Eritrea,'F1841,"Oilcrops, Cake Equivalent",Production,t,2035,12636.3455
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2024,7445.8386
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2025,7455.7969
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2026,7465.7578
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2027,7475.7212
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2028,7485.687
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2029,7495.6554
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2030,7505.6262
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2031,7515.5996
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2032,7525.5754
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2033,7535.5538
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2034,7545.5347
232,Eritrea,'F1732,"Oilcrops, Oil Equivalent",Production,t,2035,7555.518
232,Eritrea,'F1726,"Pulses, Total",Production,t,2024,35227.1051
232,Eritrea,'F1726,"Pulses, Total",Production,t,2025,35039.8445
232,Eritrea,'F1726,"Pulses, Total",Production,t,2026,34852.5376
232,Eritrea,'F1726,"Pulses, Total",Production,t,2027,34665.1843
232,Eritrea,'F1726,"Pulses, Total",Production,t,2028,34477.7847
232,Eritrea,'F1726,"Pulses, Total",Production,t,2029,34290.3386
232,Eritrea,'F1726,"Pulses, Total",Production,t,2030,34102.8462
232,Eritrea,'F1726,"Pulses, Total",Production,t,2031,33915.3074
232,Eritrea,'F1726,"Pulses, Total",Production,t,2032,33727.7223
232,Eritrea,'F1726,"Pulses, Total",Production,t,2033,33540.0908
232,Eritrea,'F1726,"Pulses, Total",Production,t,2034,33352.4129
232,Eritrea,'F1726,"Pulses, Total",Production,t,2035,33164.6886
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2024,76926.8724
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2025,76294.1857
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2026,75661.3421
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2027,75028.3417
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2028,74395.1843
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2029,73761.8701
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2030,73128.3991
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2031,72494.7711
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2032,71860.9862
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2033,71227.0445
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2034,70592.9459
232,Eritrea,'F1720,"Roots and Tubers, Total",Production,t,2035,69958.6904
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2024,13335.4481
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2025,13404.9704
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2026,13474.5097
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2027,13544.0661
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2028,13613.6397
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2029,13683.2304
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2030,13752.8382
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2031,13822.4631
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2032,13892.1051
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2033,13961.7642
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2034,14031.4405
232,Eritrea,'F1807,Sheep and Goat Meat,Production,t,2035,14101.1339
232,Eritrea,'F1735,Vegetables Primary,Production,t,2024,50071.8364
232,Eritrea,'F1735,Vegetables Primary,Production,t,2025,50632.2012
232,Eritrea,'F1735,Vegetables Primary,Production,t,2026,51192.7051
232,Eritrea,'F1735,Vegetables Primary,Production,t,2027,51753.348
232,Eritrea,'F1735,Vegetables Primary,Production,t,2028,52314.1298
232,Eritrea,'F1735,Vegetables Primary,Production,t,2029,52875.0507
232,Eritrea,'F1735,Vegetables Primary,Production,t,2030,53436.1105
232,Eritrea,'F1735,Vegetables Primary,Production,t,2031,53997.3093
232,Eritrea,'F1735,Vegetables Primary,Production,t,2032,54558.6472
232,Eritrea,'F1735,Vegetables Primary,Production,t,2033,55120.124
232,Eritrea,'F1735,Vegetables Primary,Production,t,2034,55681.7398
232,Eritrea,'F1735,Vegetables Primary,Production,t,2035,56243.4947
748,Eswatini,'01346,Plums and sloes,Production,t,2024,1324.4468
748,Eswatini,'01346,Plums and sloes,Production,t,2025,1311.0631
748,Eswatini,'01346,Plums and sloes,Production,t,2026,1297.6761
748,Eswatini,'01346,Plums and sloes,Production,t,2027,1284.2858
748,Eswatini,'01346,Plums and sloes,Production,t,2028,1270.8924
748,Eswatini,'01346,Plums and sloes,Production,t,2029,1257.4956
748,Eswatini,'01346,Plums and sloes,Production,t,2030,1244.0957
748,Eswatini,'01346,Plums and sloes,Production,t,2031,1230.6925
748,Eswatini,'01346,Plums and sloes,Production,t,2032,1217.286
748,Eswatini,'01346,Plums and sloes,Production,t,2033,1203.8764
748,Eswatini,'01346,Plums and sloes,Production,t,2034,1190.4634
748,Eswatini,'01346,Plums and sloes,Production,t,2035,1177.0473
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2024,12428.9062
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2025,14253.6162
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2026,16344.3078
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2027,18739.4743
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2028,21483.1388
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2029,24625.6434
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2030,28224.5485
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2031,32345.6612
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2032,37064.2068
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2033,42466.1673
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2034,48649.8081
231,Ethiopia,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Production,t,2035,55727.4189
231,Ethiopia,'01312,Bananas,Production,t,2024,1144106.8533
231,Ethiopia,'01312,Bananas,Production,t,2025,1263152.1363
231,Ethiopia,'01312,Bananas,Production,t,2026,1394601.6401
231,Ethiopia,'01312,Bananas,Production,t,2027,1539749.6695
231,Ethiopia,'01312,Bananas,Production,t,2028,1700025.7709
231,Ethiopia,'01312,Bananas,Production,t,2029,1877008.8837
231,Ethiopia,'01312,Bananas,Production,t,2030,2072442.9743
231,Ethiopia,'01312,Bananas,Production,t,2031,2288254.3077
231,Ethiopia,'01312,Bananas,Production,t,2032,2526570.5309
231,Ethiopia,'01312,Bananas,Production,t,2033,2789741.7548
231,Ethiopia,'01312,Bananas,Production,t,2034,3080363.8478
231,Ethiopia,'01312,Bananas,Production,t,2035,3401304.1709
231,Ethiopia,'0115,Barley,Production,t,2024,1577411.6424
231,Ethiopia,'0115,Barley,Production,t,2025,1578072.5918
231,Ethiopia,'0115,Barley,Production,t,2026,1578733.7052
231,Ethiopia,'0115,Barley,Production,t,2027,1579394.9824
231,Ethiopia,'0115,Barley,Production,t,2028,1580056.4235
231,Ethiopia,'0115,Barley,Production,t,2029,1580718.0285
231,Ethiopia,'0115,Barley,Production,t,2030,1581379.7975
231,Ethiopia,'0115,Barley,Production,t,2031,1582041.7303
231,Ethiopia,'0115,Barley,Production,t,2032,1582703.827
231,Ethiopia,'0115,Barley,Production,t,2033,1583366.0876
231,Ethiopia,'0115,Barley,Production,t,2034,1584028.5121
231,Ethiopia,'0115,Barley,Production,t,2035,1584691.1006
231,Ethiopia,'01701,"Beans, dry",Production,t,2024,1265837.7753
231,Ethiopia,'01701,"Beans, dry",Production,t,2025,1395458.5446
231,Ethiopia,'01701,"Beans, dry",Production,t,2026,1538211.218
231,Ethiopia,'01701,"Beans, dry",Production,t,2027,1695411.627
231,Ethiopia,'01701,"Beans, dry",Production,t,2028,1868505.9633
231,Ethiopia,'01701,"Beans, dry",Production,t,2029,2059083.5432
231,Ethiopia,'01701,"Beans, dry",Production,t,2030,2268890.8075
231,Ethiopia,'01701,"Beans, dry",Production,t,2031,2499846.6732
231,Ethiopia,'01701,"Beans, dry",Production,t,2032,2754059.3679
231,Ethiopia,'01701,"Beans, dry",Production,t,2033,3033844.887
231,Ethiopia,'01701,"Beans, dry",Production,t,2034,3341747.2285
231,Ethiopia,'01701,"Beans, dry",Production,t,2035,3680560.5753
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2024,1664147.9583
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2025,1844726.026
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2026,2045123.7497
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2027,2267540.686
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2028,2514423.1327
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2029,2788492.0982
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2030,3092774.4744
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2031,3430637.7818
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2032,3805828.9023
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2033,4222517.2612
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2034,4685342.9738
231,Ethiopia,'24310.01,"Beer of barley, malted",Production,t,2035,5199470.5337
231,Ethiopia,'02960.01,Beeswax,Production,t,2024,6153.916
231,Ethiopia,'02960.01,Beeswax,Production,t,2025,6256.9229
231,Ethiopia,'02960.01,Beeswax,Production,t,2026,6359.9552
231,Ethiopia,'02960.01,Beeswax,Production,t,2027,6463.013
231,Ethiopia,'02960.01,Beeswax,Production,t,2028,6566.0962
231,Ethiopia,'02960.01,Beeswax,Production,t,2029,6669.2049
231,Ethiopia,'02960.01,Beeswax,Production,t,2030,6772.339
231,Ethiopia,'02960.01,Beeswax,Production,t,2031,6875.4986
231,Ethiopia,'02960.01,Beeswax,Production,t,2032,6978.6836
231,Ethiopia,'02960.01,Beeswax,Production,t,2033,7081.894
231,Ethiopia,'02960.01,Beeswax,Production,t,2034,7185.1299
231,Ethiopia,'02960.01,Beeswax,Production,t,2035,7288.3912
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2024,680092.715
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2025,680766.4202
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2026,681440.2924
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2027,682114.3317
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2028,682788.5381
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2029,683462.9115
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2030,684137.452
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2031,684812.1596
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2032,685487.0342
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2033,686162.0759
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2034,686837.2847
231,Ethiopia,'01702,"Broad beans and horse beans, dry",Production,t,2035,687512.6606
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2024,2211.9431
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2025,2239.1893
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2026,2266.4422
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2027,2293.7017
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2028,2320.9679
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2029,2348.2407
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2030,2375.5203
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2031,2402.8065
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2032,2430.0993
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2033,2457.3989
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2034,2484.7051
231,Ethiopia,'22241.01,Butter of cow milk,Production,t,2035,2512.018
231,Ethiopia,'01212,Cabbages,Production,t,2024,280049.3517
231,Ethiopia,'01212,Cabbages,Production,t,2025,280719.0339
231,Ethiopia,'01212,Cabbages,Production,t,2026,281388.8821
231,Ethiopia,'01212,Cabbages,Production,t,2027,282058.8964
231,Ethiopia,'01212,Cabbages,Production,t,2028,282729.0768
231,Ethiopia,'01212,Cabbages,Production,t,2029,283399.4232
231,Ethiopia,'01212,Cabbages,Production,t,2030,284069.9357
231,Ethiopia,'01212,Cabbages,Production,t,2031,284740.6143
231,Ethiopia,'01212,Cabbages,Production,t,2032,285411.459
231,Ethiopia,'01212,Cabbages,Production,t,2033,286082.4697
231,Ethiopia,'01212,Cabbages,Production,t,2034,286753.6465
231,Ethiopia,'01212,Cabbages,Production,t,2035,287424.9893
231,Ethiopia,'01251,Carrots and turnips,Production,t,2024,20970.1088
231,Ethiopia,'01251,Carrots and turnips,Production,t,2025,21821.4533
231,Ethiopia,'01251,Carrots and turnips,Production,t,2026,22708.485
231,Ethiopia,'01251,Carrots and turnips,Production,t,2027,23632.7442
231,Ethiopia,'01251,Carrots and turnips,Production,t,2028,24595.8396
231,Ethiopia,'01251,Carrots and turnips,Production,t,2029,25599.4512
231,Ethiopia,'01251,Carrots and turnips,Production,t,2030,26645.3339
231,Ethiopia,'01251,Carrots and turnips,Production,t,2031,27735.3202
231,Ethiopia,'01251,Carrots and turnips,Production,t,2032,28871.3247
231,Ethiopia,'01251,Carrots and turnips,Production,t,2033,30055.3471
231,Ethiopia,'01251,Carrots and turnips,Production,t,2034,31289.4764
231,Ethiopia,'01251,Carrots and turnips,Production,t,2035,32575.8948
231,Ethiopia,'01447,Castor oil seeds,Production,t,2024,10835.7983
231,Ethiopia,'01447,Castor oil seeds,Production,t,2025,11053.8071
231,Ethiopia,'01447,Castor oil seeds,Production,t,2026,11271.8701
231,Ethiopia,'01447,Castor oil seeds,Production,t,2027,11489.9871
231,Ethiopia,'01447,Castor oil seeds,Production,t,2028,11708.1584
231,Ethiopia,'01447,Castor oil seeds,Production,t,2029,11926.3837
231,Ethiopia,'01447,Castor oil seeds,Production,t,2030,12144.6632
231,Ethiopia,'01447,Castor oil seeds,Production,t,2031,12362.9968
231,Ethiopia,'01447,Castor oil seeds,Production,t,2032,12581.3846
231,Ethiopia,'01447,Castor oil seeds,Production,t,2033,12799.8265
231,Ethiopia,'01447,Castor oil seeds,Production,t,2034,13018.3225
231,Ethiopia,'01447,Castor oil seeds,Production,t,2035,13236.8727
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2024,17819.5527
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2025,18043.6133
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2026,18267.7293
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2027,18491.9008
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2028,18716.1278
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2029,18940.4102
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2030,19164.7482
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2031,19389.1416
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2032,19613.5905
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2033,19838.0948
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2034,20062.6547
231,Ethiopia,'21512,"Cattle fat, unrendered",Production,t,2035,20287.27
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2024,3252169.5842
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2025,3252839.1424
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2026,3253508.8668
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2027,3254178.7573
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2028,3254848.8139
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2029,3255519.0367
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2030,3256189.4257
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2031,3256859.9807
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2032,3257530.702
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2033,3258201.5894
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2034,3258872.6429
231,Ethiopia,'01199.90,Cereals n.e.c.,Production,t,2035,3259543.8626
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2024,6505.7872
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2025,6580.0285
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2026,6654.2881
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2027,6728.5661
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2028,6802.8624
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2029,6877.177
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2030,6951.51
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2031,7025.8612
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2032,7100.2309
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2033,7174.6188
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2034,7249.0251
231,Ethiopia,'22251.01,Cheese from whole cow milk,Production,t,2035,7323.4497
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2024,298774.9324
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2025,299427.5628
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2026,300080.3551
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2027,300733.3092
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2028,301386.4251
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2029,302039.7029
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2030,302693.1425
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2031,303346.7439
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2032,304000.5072
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2033,304654.4323
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2034,305308.5192
231,Ethiopia,'01703,"Chick peas, dry",Production,t,2035,305962.768
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2024,148087.1898
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2025,148752.3125
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2026,149417.6001
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2027,150083.0528
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2028,150748.6703
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2029,151414.4529
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2030,152080.4004
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2031,152746.5129
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2032,153412.7903
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2033,154079.2327
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2034,154745.84
231,Ethiopia,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",Production,t,2035,155412.6124
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2024,88297.7616
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2025,88260.6569
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2026,88223.5428
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2027,88186.4194
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2028,88149.2867
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2029,88112.1447
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2030,88074.9933
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2031,88037.8326
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2032,88000.6626
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2033,87963.4832
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2034,87926.2945
231,Ethiopia,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Production,t,2035,87889.0965
231,Ethiopia,'01610,"Coffee, green",Production,t,2024,321103.1348
231,Ethiopia,'01610,"Coffee, green",Production,t,2025,321714.5328
231,Ethiopia,'01610,"Coffee, green",Production,t,2026,322326.0824
231,Ethiopia,'01610,"Coffee, green",Production,t,2027,322937.7836
231,Ethiopia,'01610,"Coffee, green",Production,t,2028,323549.6366
231,Ethiopia,'01610,"Coffee, green",Production,t,2029,324161.6412
231,Ethiopia,'01610,"Coffee, green",Production,t,2030,324773.7974
231,Ethiopia,'01610,"Coffee, green",Production,t,2031,325386.1053
231,Ethiopia,'01610,"Coffee, green",Production,t,2032,325998.5649
231,Ethiopia,'01610,"Coffee, green",Production,t,2033,326611.1761
231,Ethiopia,'01610,"Coffee, green",Production,t,2034,327223.939
231,Ethiopia,'01610,"Coffee, green",Production,t,2035,327836.8536
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2024,38996.7175
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2025,39537.5196
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2026,40078.4559
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2027,40619.5264
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2028,41160.731
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2029,41702.0698
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2030,42243.5427
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2031,42785.1497
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2032,43326.8909
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2033,43868.7663
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2034,44410.7758
231,Ethiopia,'01921.02,"Cotton lint, ginned",Production,t,2035,44952.9195
231,Ethiopia,'0143,Cotton seed,Production,t,2024,56013.5827
231,Ethiopia,'0143,Cotton seed,Production,t,2025,56608.2717
231,Ethiopia,'0143,Cotton seed,Production,t,2026,57203.1083
231,Ethiopia,'0143,Cotton seed,Production,t,2027,57798.0924
231,Ethiopia,'0143,Cotton seed,Production,t,2028,58393.2241
231,Ethiopia,'0143,Cotton seed,Production,t,2029,58988.5032
231,Ethiopia,'0143,Cotton seed,Production,t,2030,59583.9299
231,Ethiopia,'0143,Cotton seed,Production,t,2031,60179.5042
231,Ethiopia,'0143,Cotton seed,Production,t,2032,60775.226
231,Ethiopia,'0143,Cotton seed,Production,t,2033,61371.0953
231,Ethiopia,'0143,Cotton seed,Production,t,2034,61967.1121
231,Ethiopia,'0143,Cotton seed,Production,t,2035,62563.2765
231,Ethiopia,'2168,Cottonseed oil,Production,t,2024,7048.798
231,Ethiopia,'2168,Cottonseed oil,Production,t,2025,7184.6948
231,Ethiopia,'2168,Cottonseed oil,Production,t,2026,7320.6256
231,Ethiopia,'2168,Cottonseed oil,Production,t,2027,7456.5901
231,Ethiopia,'2168,Cottonseed oil,Production,t,2028,7592.5884
231,Ethiopia,'2168,Cottonseed oil,Production,t,2029,7728.6205
231,Ethiopia,'2168,Cottonseed oil,Production,t,2030,7864.6865
231,Ethiopia,'2168,Cottonseed oil,Production,t,2031,8000.7862
231,Ethiopia,'2168,Cottonseed oil,Production,t,2032,8136.9198
231,Ethiopia,'2168,Cottonseed oil,Production,t,2033,8273.0871
231,Ethiopia,'2168,Cottonseed oil,Production,t,2034,8409.2883
231,Ethiopia,'2168,Cottonseed oil,Production,t,2035,8545.5233
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2024,79431.2968
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2025,79980.953
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2026,80530.7454
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2027,81080.6742
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2028,81630.7392
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2029,82180.9405
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2030,82731.2781
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2031,83281.7519
